Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Income_Group,Credit_Score_Band,Utilization_Level,Debt_Burden,Age_Group,Loan_to_Income_Ratio,Missed_Payment_Rate,Financial_Stress_Index,Risk_Score,Risk_Category
CUST0314,33,181267.0,494.0,0.954173056207109,6,0,15938.0,0.248930473024583,retired,2,Business,Chicago,On-time,Missed,Late,On-time,Late,On-time,High,Poor,Critical,Moderate,Adult,0.087925546293589,1.0,0.7125940641261048,3.0,High
CUST0315,43,77292.0,316.0,0.609024349517786,3,0,612.0,0.288073752640975,employed,10,Gold,Chicago,Late,Late,Missed,Missed,Late,Late,Middle,Poor,High,Moderate,Adult,0.007918025151374,0.5,0.592001798266963,1.0,Low
CUST0316,65,32019.0,419.0,0.311316896998324,4,0,13355.0,0.327359381633944,Unemployed,19,Platinum,Los Angeles,Late,On-time,Late,On-time,On-time,On-time,Low,Poor,Moderate,Moderate,Senior,0.4170960991911053,0.6666666666666666,0.5222448272338246,2.0,Medium
CUST0317,74,102235.0,557.0,0.560756061898101,0,0,10778.0,0.209510807395213,Employed,18,Gold,Los Angeles,On-time,On-time,Late,Missed,Missed,On-time,Upper Middle,Poor,High,Moderate,Senior,0.1054237785494204,0.0,0.3257485355051467,0.0,Low
CUST0318,69,120891.0,749.0,0.224661691872383,0,1,66118.0,0.203189171167088,Self-employed,8,Student,Houston,On-time,Late,On-time,On-time,Missed,Late,Upper Middle,Very Good,Low,Moderate,Senior,0.5469224342589606,0.0,0.1528718066689586,0.0,Low
CUST0319,66,33017.0,625.0,0.643598061983234,6,0,30443.0,0.2841736118596,retired,9,Business,Phoenix,Missed,Missed,Missed,Late,On-time,On-time,Low,Fair,High,Moderate,Senior,0.9220401611291154,1.0,0.5842156457334358,1.0,Low
CUST0320,19,53765.0,446.0,0.835109478708897,3,1,86846.0,0.297417881495164,employed,1,Standard,Los Angeles,Late,Missed,On-time,On-time,Missed,On-time,Middle,Poor,Critical,Moderate,Young Adult,1.615288756626058,0.5,0.5917682036873788,2.0,Medium
CUST0321,18,53513.0,391.0,0.835958337016791,2,0,82382.0,0.343388548000164,Unemployed,0,Standard,Phoenix,Missed,On-time,Late,Missed,Missed,Late,Middle,Poor,Critical,Moderate,Young Adult,1.539476388914843,0.3333333333333333,0.5868064182239356,2.0,Medium
CUST0322,65,184160.0,316.0,0.646978700694867,4,0,95303.0,0.367188657495155,retired,15,Business,New York,Late,On-time,On-time,Late,Late,On-time,High,Poor,High,High,Senior,0.5175010860121634,0.6666666666666666,0.662935778941445,2.0,Medium
CUST0323,29,70393.0,715.0,0.383317528826374,1,0,87110.0,0.190093717942835,EMP,17,Platinum,Los Angeles,Missed,On-time,Missed,Missed,Missed,On-time,Middle,Good,Moderate,Low,Young Adult,1.2374809995312035,0.1666666666666666,0.2463831147226052,0.0,Low
CUST0324,22,193352.0,471.0,0.239819648697174,3,0,80430.0,0.218791506805643,Self-employed,16,Gold,Los Angeles,On-time,On-time,On-time,On-time,Missed,On-time,High,Poor,Low,Moderate,Young Adult,0.4159770780752203,0.5,0.4119255161484315,1.0,Low
CUST0325,54,137402.0,358.0,0.219958991326178,1,0,32615.0,0.202924771243689,Unemployed,5,Platinum,Houston,Missed,On-time,Missed,Late,On-time,Late,Upper Middle,Poor,Low,Moderate,Middle Age,0.2373691794879259,0.1666666666666666,0.371023970945497,1.0,Low
CUST0326,49,18709.0,534.0,0.05,3,0,62561.0,0.441244740159142,EMP,13,Standard,Phoenix,On-time,Missed,On-time,Missed,Missed,Missed,Low,Poor,Low,High,Middle Age,3.343898658399701,0.5,0.3914475486761491,1.0,Low
CUST0327,72,153311.0,696.0,0.638771152601584,2,0,3081.0,0.287972940979746,Employed,14,Business,Los Angeles,Late,Late,Missed,On-time,Missed,Late,High,Good,High,Moderate,Senior,0.020096405345996,0.3333333333333333,0.3850193567286658,0.0,Low
CUST0328,26,106267.0,471.0,0.47943289595512,2,0,43927.0,0.301612929524502,EMP,13,Business,Los Angeles,Missed,Missed,Missed,Late,Missed,Missed,Upper Middle,Poor,Moderate,Moderate,Young Adult,0.4133644499233064,0.3333333333333333,0.450867516975966,1.0,Low
CUST0329,58,179506.0,461.0,0.681843233290625,6,0,32615.0,0.305777436401351,Unemployed,2,Platinum,Houston,On-time,Missed,Late,Missed,On-time,Late,High,Poor,High,Moderate,Middle Age,0.1816930910387396,1.0,0.6737233492411758,2.0,Medium
CUST0330,52,26174.0,556.0,0.785606297046957,6,0,92183.0,0.228432998628236,Unemployed,18,Platinum,Houston,Late,On-time,On-time,Late,On-time,On-time,Low,Poor,Critical,Moderate,Middle Age,3.521930159700466,1.0,0.637146187555162,1.0,Low
CUST0331,36,43251.0,644.0,0.519981108780482,2,0,39259.0,0.456426951894603,Employed,11,Gold,Phoenix,On-time,Missed,Missed,On-time,Missed,Late,Low,Fair,High,High,Adult,0.9077015560333864,0.3333333333333333,0.4210717121384681,1.0,Low
CUST0332,65,81234.0,326.0,0.52919232194263,5,0,17023.0,0.341102665481872,EMP,1,Student,New York,On-time,Late,Late,Late,Missed,On-time,Middle,Poor,High,Moderate,Senior,0.2095551123913632,0.8333333333333334,0.664088898371277,2.0,Medium
CUST0333,33,85640.0,522.0,0.407135931100506,2,0,80150.0,0.303959052977794,EMP,2,Student,New York,Missed,Late,Late,Missed,On-time,Late,Middle,Poor,Moderate,Moderate,Adult,0.935894441849603,0.3333333333333333,0.4101979884438174,0.0,Low
CUST0334,20,67638.0,498.0,0.430783116565518,0,0,27446.0,0.189474357884943,Employed,17,Gold,Chicago,Missed,Late,On-time,On-time,On-time,Missed,Middle,Poor,Moderate,Low,Young Adult,0.4057778172033472,0.0,0.3150643686126152,1.0,Low
CUST0335,37,81234.0,339.0,0.645693982494586,0,1,91557.0,0.183806750834375,EMP,0,Student,Los Angeles,On-time,On-time,Late,On-time,Missed,Late,Middle,Poor,High,Low,Adult,1.127077332151562,0.0,0.4396479106049675,1.0,Low
CUST0336,41,159356.0,658.0,0.465124993926937,5,0,44449.0,0.269109246839423,retired,19,Standard,Phoenix,Missed,Missed,Late,Missed,Missed,Late,High,Fair,Moderate,Moderate,Adult,0.278928938979392,0.8333333333333334,0.4791646207976506,1.0,Low
CUST0337,71,150230.0,627.0,0.436198466649435,4,1,31316.0,0.230000820642817,Employed,5,Student,Los Angeles,On-time,Late,On-time,On-time,On-time,Late,High,Fair,Moderate,Moderate,Senior,0.2084537043200426,0.6666666666666666,0.4345801248533659,1.0,Low
CUST0338,73,120570.0,820.0,0.496336628111429,1,0,61186.0,0.193255565445344,Self-employed,4,Gold,Phoenix,On-time,Missed,Late,Late,On-time,Missed,Upper Middle,Excellent,Moderate,Low,Senior,0.5074728373558929,0.1666666666666666,0.2277010786922235,0.0,Low
CUST0339,50,117795.0,591.0,0.677266039212318,3,1,51016.0,0.262904198042844,Unemployed,0,Student,Phoenix,Late,Missed,Missed,Late,Missed,Late,Upper Middle,Fair,High,Moderate,Middle Age,0.433091387580118,0.5,0.4777698320410632,0.0,Low
CUST0340,41,62295.0,715.0,0.361467688433979,3,1,86488.0,0.278357197172411,Self-employed,18,Business,Phoenix,Late,Late,On-time,Missed,Late,Missed,Middle,Good,Moderate,Moderate,Adult,1.3883618267918774,0.5,0.3463198577652339,0.0,Low
CUST0341,69,70479.0,361.0,0.486694296489593,5,0,11308.0,0.314178542046026,retired,0,Platinum,Los Angeles,On-time,Late,Late,Missed,Late,Missed,Middle,Poor,Moderate,Moderate,Senior,0.1604449552348926,0.8333333333333334,0.6308242702399653,2.0,Medium
CUST0342,28,166836.0,495.0,0.549055567555686,0,0,62253.0,0.249608052862573,retired,15,Standard,Houston,Missed,Missed,On-time,Late,Late,Missed,High,Poor,High,Moderate,Young Adult,0.373138890886859,0.0,0.3610295414682011,1.0,Low
CUST0343,66,18267.0,541.0,0.732044380717047,6,0,45776.0,0.199239930533996,employed,11,Business,Los Angeles,Late,On-time,Missed,Late,Missed,On-time,Low,Poor,High,Low,Senior,2.505939672633711,1.0,0.6232756232673062,1.0,Low
CUST0344,25,118333.0,486.0,0.452140644640116,3,0,72809.0,0.202707911400875,employed,7,Business,Phoenix,On-time,On-time,On-time,On-time,Missed,Late,Upper Middle,Poor,Moderate,Moderate,Young Adult,0.6152890571522737,0.5,0.4541666844647932,1.0,Low
CUST0345,53,119573.0,465.0,0.356435322789655,0,0,89660.0,0.421297272922618,employed,15,Gold,Chicago,On-time,Missed,On-time,On-time,On-time,Late,Upper Middle,Poor,Moderate,High,Middle Age,0.7498348289329531,0.0,0.3694331489280682,2.0,Medium
CUST0346,55,136790.0,655.0,0.403127811145528,4,0,42551.0,0.174824231363825,Employed,0,Platinum,New York,On-time,On-time,On-time,Late,Missed,Missed,Upper Middle,Fair,Moderate,Low,Middle Age,0.3110680605307405,0.6666666666666666,0.3997910409303685,1.0,Low
CUST0347,57,117023.0,700.0,0.710611486603075,1,0,89537.0,0.336318229829127,EMP,3,Platinum,Phoenix,On-time,Late,Missed,Missed,Missed,Missed,Upper Middle,Good,High,Moderate,Middle Age,0.7651230954598669,0.1666666666666666,0.3715809139565353,0.0,Low
CUST0348,37,112007.0,416.0,0.906661059720693,4,0,56061.0,0.351954632977439,retired,9,Standard,Chicago,Late,On-time,Late,On-time,Late,On-time,Upper Middle,Poor,Critical,High,Adult,0.5005133607720946,0.6666666666666666,0.6785933171139269,3.0,High
CUST0349,52,99665.0,789.0,0.237248437262793,5,0,76567.0,0.287872452416433,Self-employed,10,Gold,Houston,Missed,On-time,Missed,Missed,On-time,On-time,Middle,Very Good,Low,Moderate,Middle Age,0.7682436161139818,0.8333333333333334,0.3673408284804126,1.0,Low
CUST0350,65,38289.0,493.0,0.280939676986028,2,0,79013.0,0.476782905840517,Self-employed,16,Standard,Phoenix,On-time,Missed,Late,Late,On-time,Late,Low,Poor,Low,High,Senior,2.06359528846405,0.3333333333333333,0.4350367063126968,2.0,Medium
CUST0351,42,167424.0,341.0,0.46624064265957,2,1,52259.0,0.350171899302769,Self-employed,6,Student,Chicago,Missed,On-time,Late,On-time,Late,Missed,High,Poor,Moderate,High,Adult,0.3121356555810397,0.3333333333333333,0.5188001051875544,1.0,Low
CUST0352,52,98613.0,820.0,0.522191219213608,2,0,2200.0,0.484290304830465,Self-employed,11,Business,Phoenix,Missed,Late,Late,Late,Late,Missed,Middle,Excellent,High,High,Middle Age,0.0223094318193341,0.3333333333333333,0.3485900779807152,1.0,Low
CUST0353,42,176426.0,736.0,0.657393913110999,4,0,47695.0,0.234893599808512,employed,6,Standard,Los Angeles,Missed,Missed,Late,Late,On-time,Missed,High,Good,High,Moderate,Adult,0.2703399725664018,0.6666666666666666,0.4415567267147262,1.0,Low
CUST0354,46,33017.0,622.0,0.321773398279702,3,0,86828.0,0.236605459010658,Self-employed,11,Business,Chicago,On-time,Missed,On-time,Missed,Missed,Late,Low,Fair,Moderate,Moderate,Middle Age,2.6297967713602084,0.5,0.3682310779589536,0.0,Low
CUST0355,35,52744.0,700.0,0.287378192670107,1,0,24623.0,0.352753715868001,EMP,14,Gold,Los Angeles,Missed,On-time,Missed,On-time,On-time,Late,Middle,Good,Low,High,Adult,0.4668398301228575,0.1666666666666666,0.2698814619830119,0.0,Low
CUST0356,63,149415.0,385.0,0.527617430626726,2,1,4265.0,0.273853436268079,employed,1,Student,Los Angeles,On-time,On-time,Missed,Late,Missed,Late,Upper Middle,Poor,High,Moderate,Senior,0.0285446574975738,0.3333333333333333,0.4950646864206709,1.0,Low
CUST0357,35,32955.0,359.0,0.448319855958566,5,1,77348.0,0.468566542489201,Self-employed,13,Gold,Chicago,Missed,On-time,Missed,On-time,Late,Missed,Low,Poor,Moderate,High,Adult,2.3470793506296466,0.8333333333333334,0.6607367511270933,3.0,High
CUST0358,19,36677.0,611.0,0.685344199554305,5,1,11251.0,0.334170038363093,Employed,12,Student,New York,Missed,On-time,Late,On-time,Late,On-time,Low,Fair,High,Moderate,Young Adult,0.3067590042806118,0.8333333333333334,0.5718482564490465,1.0,Low
CUST0359,71,198062.0,538.0,0.597471960638076,2,0,25807.0,0.195542578014328,Unemployed,3,Student,Chicago,On-time,On-time,Missed,Missed,On-time,Missed,High,Poor,High,Low,Senior,0.130297583584938,0.3333333333333333,0.4234051498146161,0.0,Low
CUST0360,52,137402.0,617.0,0.611075869526643,2,0,78035.0,0.126318359145597,Unemployed,13,Business,New York,Missed,On-time,On-time,Missed,Late,Late,Upper Middle,Fair,High,Low,Middle Age,0.5679320533907803,0.3333333333333333,0.3735909814104842,0.0,Low
CUST0361,33,38524.0,311.0,0.479103730724626,1,0,68998.0,0.292176140765673,Unemployed,13,Gold,Phoenix,On-time,Missed,Late,On-time,On-time,Missed,Low,Poor,Moderate,Moderate,Adult,1.7910393520922023,0.1666666666666666,0.4794866345392414,1.0,Low
CUST0362,58,180421.0,679.0,0.971116051713641,2,0,53553.0,0.291087687046676,employed,15,Gold,Phoenix,Late,Missed,Late,On-time,On-time,Late,High,Good,Critical,Moderate,Middle Age,0.2968224319785391,0.3333333333333333,0.4766115407506852,1.0,Low
CUST0363,53,107193.0,316.0,0.332450403681248,1,1,86447.0,0.331376592330838,Self-employed,6,Standard,Chicago,Missed,Missed,Missed,Missed,Late,Missed,Upper Middle,Poor,Moderate,Moderate,Middle Age,0.806461242805034,0.1666666666666666,0.4503506883969609,1.0,Low
CUST0364,50,21949.0,682.0,0.622161966750955,5,0,31449.0,0.42106905737559,retired,18,Gold,Phoenix,Late,On-time,On-time,Late,Missed,Late,Low,Good,High,High,Middle Age,1.4328215408446854,0.8333333333333334,0.5455047257286059,2.0,Medium
CUST0365,21,34870.0,622.0,0.246062002585378,2,0,13761.0,0.407911330399392,retired,1,Standard,Houston,Missed,On-time,Late,Late,On-time,Late,Low,Fair,Low,High,Young Adult,0.3946372239747634,0.3333333333333333,0.3504630302158895,1.0,Low
CUST0366,50,59811.0,475.0,0.285306464452109,4,0,23125.0,0.242109896766356,retired,9,Platinum,Los Angeles,Missed,On-time,Late,Missed,Missed,On-time,Middle,Poor,Low,Moderate,Middle Age,0.3866345655481433,0.6666666666666666,0.4689753024258283,2.0,Medium
CUST0367,31,42350.0,389.0,0.378530880246909,6,0,50310.0,0.170618059819557,employed,17,Platinum,Los Angeles,Missed,On-time,On-time,Missed,Late,Late,Low,Poor,Moderate,Low,Adult,1.187957497048406,1.0,0.596832689562071,2.0,Medium
CUST0368,38,118081.0,523.0,0.825864667323605,4,0,74288.0,0.176587886499092,EMP,16,Platinum,New York,Late,Missed,Late,Late,On-time,Missed,Upper Middle,Poor,Critical,Low,Adult,0.6291274633514282,0.6666666666666666,0.5659161687587044,2.0,Medium
CUST0369,65,28807.0,728.0,0.552778886090803,5,0,24670.0,0.226319829467862,Employed,4,Gold,Phoenix,Late,On-time,Missed,On-time,On-time,On-time,Low,Good,High,Moderate,Senior,0.8563890721005312,0.8333333333333334,0.458562557677545,1.0,Low
CUST0370,37,107658.0,459.0,0.381904386291124,1,0,62561.0,0.263326845196098,Employed,11,Gold,New York,On-time,Missed,On-time,Late,Late,Missed,Upper Middle,Poor,Moderate,Moderate,Adult,0.5811086960560293,0.1666666666666666,0.3807017472657449,1.0,Low
CUST0371,73,107658.0,384.0,0.574887265190914,4,0,91970.0,0.330506213896516,Unemployed,5,Standard,Los Angeles,Late,Late,Late,Missed,Missed,Missed,Upper Middle,Poor,High,Moderate,Senior,0.8542792918315406,0.6666666666666666,0.604833218256706,2.0,Medium
CUST0372,25,90353.0,643.0,0.507029576284901,1,0,88423.0,0.219903240310402,Unemployed,8,Student,Los Angeles,Missed,Late,Missed,On-time,Missed,Late,Middle,Fair,High,Moderate,Young Adult,0.9786393368233484,0.1666666666666666,0.3174907799064015,0.0,Low
CUST0373,24,42350.0,664.0,0.401605326172176,4,0,11251.0,0.328039197111331,retired,19,Standard,Phoenix,Late,On-time,On-time,Late,Missed,Late,Low,Fair,Moderate,Moderate,Young Adult,0.2656670602125147,0.6666666666666666,0.4336232520329979,1.0,Low
CUST0374,20,76813.0,693.0,0.220674228842354,4,0,85678.0,0.336204014585905,retired,0,Platinum,Houston,On-time,On-time,On-time,Missed,Late,Late,Middle,Good,Low,Moderate,Young Adult,1.1154101519274082,0.6666666666666666,0.3772498638873677,1.0,Low
CUST0375,34,101900.0,648.0,0.787708496902458,1,1,48942.0,0.314334388259588,Unemployed,14,Standard,Houston,Missed,Missed,Missed,Missed,On-time,Missed,Upper Middle,Fair,Critical,Moderate,Adult,0.4802944062806673,0.1666666666666666,0.40899556977536,0.0,Low
CUST0376,50,107658.0,773.0,0.541963625742008,3,0,7468.0,0.18713770029873,Self-employed,5,Student,Phoenix,Missed,Missed,Late,On-time,Missed,Late,Upper Middle,Very Good,High,Low,Middle Age,0.0693678128889632,0.5,0.3422753315101845,0.0,Low
CUST0377,65,107658.0,781.0,0.934747674693647,4,0,26000.0,0.346782672523595,EMP,18,Gold,Phoenix,On-time,Late,On-time,Late,On-time,On-time,Upper Middle,Very Good,Critical,Moderate,Senior,0.2415055081833212,0.6666666666666666,0.5184128898346135,2.0,Medium
CUST0378,29,68932.0,535.0,0.688064324108176,2,0,82909.0,0.508126962876672,EMP,17,Standard,New York,Late,Late,On-time,Missed,On-time,Late,Middle,Poor,High,Severe,Young Adult,1.2027650438112922,0.3333333333333333,0.5255629732613636,1.0,Low
CUST0379,68,107658.0,586.0,0.610263944952208,6,0,27490.0,0.32458968269129,EMP,5,Platinum,Phoenix,Missed,Missed,Missed,Late,On-time,Late,Upper Middle,Fair,High,Moderate,Senior,0.2553456315369038,1.0,0.6037134069108745,1.0,Low
CUST0380,39,150230.0,742.0,0.412959134276606,5,1,33472.0,0.1,EMP,12,Platinum,Houston,Late,Late,On-time,Missed,Missed,Late,High,Very Good,Moderate,Low,Adult,0.2228050322838314,0.8333333333333334,0.3856640259933939,1.0,Low
CUST0381,72,100999.0,823.0,0.280930887228616,3,0,13355.0,0.42408795720469,Unemployed,0,Gold,Phoenix,Late,On-time,Late,Missed,Late,On-time,Upper Middle,Excellent,Low,High,Senior,0.1322290319706135,0.5,0.3135274383810537,1.0,Low
CUST0382,39,88963.0,310.0,0.45645380310231,1,0,6118.0,0.229725222330061,Employed,12,Standard,New York,Missed,On-time,On-time,Late,Late,On-time,Middle,Poor,Moderate,Moderate,Adult,0.0687701628767015,0.1666666666666666,0.4586659684793048,1.0,Low
CUST0383,63,120616.0,345.0,0.275141481158833,3,0,98999.0,0.526571269049569,Unemployed,6,Student,New York,Late,Late,Missed,Missed,Late,Missed,Upper Middle,Poor,Low,Severe,Senior,0.8207783378656232,0.5,0.5549736420975551,2.0,Medium
CUST0384,47,61540.0,414.0,0.63003807614615,0,0,37658.0,0.311636345136596,EMP,14,Gold,New York,On-time,Missed,Missed,Late,On-time,Missed,Middle,Poor,High,Moderate,Middle Age,0.6119272018199545,0.0,0.4336004235025047,1.0,Low
CUST0385,55,53756.0,611.0,0.826530499539426,0,0,94309.0,0.131529930601417,Unemployed,11,Standard,New York,Missed,Late,Late,Missed,On-time,Missed,Middle,Fair,Critical,Low,Middle Age,1.7543902076047324,0.0,0.3481514711715744,1.0,Low
CUST0386,55,109297.0,806.0,0.447817546776573,4,0,33354.0,0.1,EMP,0,Business,Chicago,Missed,Missed,On-time,Late,Late,On-time,Upper Middle,Excellent,Moderate,Low,Middle Age,0.3051684858687795,0.6666666666666666,0.3236210533608099,1.0,Low
CUST0387,62,107658.0,383.0,0.688898194478239,4,0,48942.0,0.453974076267587,employed,14,Platinum,Phoenix,Late,Missed,Late,Missed,Missed,On-time,Upper Middle,Poor,High,High,Senior,0.4546062531349272,0.6666666666666666,0.6646574616258504,3.0,High
CUST0388,68,53304.0,469.0,0.362154185956628,2,0,31674.0,0.410590498591727,retired,3,Student,Los Angeles,Missed,Late,On-time,Late,On-time,Missed,Middle,Poor,Moderate,High,Senior,0.5942143178748311,0.3333333333333333,0.4497013226522403,2.0,Medium
CUST0389,71,173427.0,550.0,0.439506632358529,6,0,3081.0,0.522601888576669,Employed,12,Student,Phoenix,Missed,On-time,Missed,Late,Missed,Missed,High,Poor,Moderate,Severe,Senior,0.0177653998512342,1.0,0.6268907665974359,2.0,Medium
CUST0390,25,140917.0,725.0,0.337007203086911,5,1,16454.0,0.301092448557355,employed,4,Student,Chicago,On-time,Missed,Late,Missed,Missed,Missed,Upper Middle,Good,Moderate,Moderate,Young Adult,0.1167637687433028,0.8333333333333334,0.4246764280625817,1.0,Low
CUST0391,44,96317.0,685.0,0.0733733929858979,3,0,63375.0,0.294347011662031,Self-employed,1,Platinum,New York,Late,Late,Missed,Missed,On-time,Missed,Middle,Good,Low,Moderate,Adult,0.6579835335402888,0.5,0.2919301011619822,0.0,Low
CUST0392,44,93832.0,459.0,0.492693330016277,0,0,11587.0,0.261728120784144,Unemployed,0,Standard,Chicago,Late,On-time,Late,Late,Late,Missed,Middle,Poor,Moderate,Moderate,Adult,0.1234866570040071,0.0,0.366332635427378,1.0,Low
CUST0393,51,31896.0,834.0,0.52569034751955,4,0,49798.0,0.234170975874077,Self-employed,15,Gold,Houston,Late,Missed,On-time,On-time,Missed,Late,Low,Excellent,High,Moderate,Middle Age,1.561261600200652,0.6666666666666666,0.3639047247878006,1.0,Low
CUST0394,38,107658.0,622.0,0.713172199752327,5,0,44454.0,0.260757044554218,Unemployed,5,Standard,Houston,On-time,Missed,Late,On-time,Missed,On-time,Upper Middle,Fair,High,Moderate,Adult,0.4129186869531293,0.8333333333333334,0.5554520080463332,1.0,Low
CUST0395,47,70284.0,528.0,0.659087650533857,3,0,30575.0,0.321746333232402,retired,15,Gold,Phoenix,On-time,Late,On-time,On-time,Missed,Missed,Middle,Poor,High,Moderate,Middle Age,0.4350207728643788,0.5,0.516572132305201,0.0,Low
CUST0396,50,72043.0,308.0,0.661790579807799,4,0,45776.0,0.215609921308789,employed,13,Student,Phoenix,On-time,On-time,On-time,Missed,Missed,Late,Middle,Poor,High,Moderate,Middle Age,0.6353983037907917,0.6666666666666666,0.63238042830945,2.0,Medium
CUST0397,45,183152.0,656.0,0.305192755376424,4,0,24835.0,0.133071065312601,retired,2,Standard,Los Angeles,On-time,Late,On-time,Missed,On-time,Late,High,Fair,Moderate,Low,Adult,0.1355977548702716,0.6666666666666666,0.3644144400207411,1.0,Low
CUST0398,64,170576.0,337.0,0.591899461214138,0,0,19733.0,0.315987663401417,EMP,14,Student,Los Angeles,Late,Missed,Missed,Late,On-time,Missed,High,Poor,High,Moderate,Senior,0.1156845042678923,0.0,0.4601535993357069,1.0,Low
CUST0399,50,198401.0,523.0,0.816518793096318,0,0,52217.0,0.213380440130656,retired,2,Business,Houston,Late,Missed,Missed,Missed,Late,On-time,High,Poor,Critical,Moderate,Middle Age,0.2631891976350926,0.0,0.4061111719431071,1.0,Low
CUST0400,22,86726.0,584.0,0.575973570141816,4,0,60278.0,0.1,retired,1,Student,New York,On-time,Late,On-time,Late,Missed,On-time,Middle,Fair,High,Low,Young Adult,0.6950395498466434,0.6666666666666666,0.4565691501112116,1.0,Low
CUST0401,65,180421.0,762.0,0.865718722612999,1,0,91557.0,0.355256739065701,EMP,0,Student,Chicago,Missed,Missed,On-time,On-time,Missed,Late,High,Very Good,Critical,High,Senior,0.5074631001934364,0.1666666666666666,0.3869105320863416,1.0,Low
CUST0402,36,107658.0,306.0,0.903793222223972,4,0,55345.0,0.189194096188297,Unemployed,8,Gold,Los Angeles,On-time,Missed,Missed,On-time,Late,Late,Upper Middle,Poor,Critical,Low,Adult,0.514081628861766,0.6666666666666666,0.6871862235424612,3.0,High
CUST0403,21,57318.0,770.0,0.44630634594167,5,1,3091.0,0.366178945469073,EMP,8,Business,Los Angeles,On-time,On-time,On-time,Late,Late,On-time,Middle,Very Good,Moderate,High,Young Adult,0.0539272130918734,0.8333333333333334,0.4478182925496554,1.0,Low
CUST0404,52,38524.0,563.0,0.360612050983885,4,0,32207.0,0.363784810651598,employed,6,Student,New York,On-time,On-time,Missed,On-time,Late,Missed,Low,Poor,Moderate,High,Middle Age,0.8360242965424152,0.6666666666666666,0.4782204275300828,1.0,Low
CUST0405,66,161377.0,380.0,0.347707566916209,2,0,98999.0,0.328359001152283,retired,2,Student,New York,Late,On-time,On-time,On-time,Missed,Missed,High,Poor,Moderate,Moderate,Senior,0.6134641243795584,0.3333333333333333,0.4659863389868199,1.0,Low
CUST0406,34,119573.0,360.0,0.196772835979355,6,0,90739.0,0.549681784035649,EMP,17,Business,Phoenix,Missed,Late,Late,Late,Missed,Late,Upper Middle,Poor,Low,Severe,Adult,0.7588586052035159,1.0,0.6593409277310238,3.0,High
CUST0407,61,167617.0,638.0,0.396319420116895,2,0,85780.0,0.286194815002762,retired,10,Business,Chicago,Missed,On-time,Missed,On-time,On-time,Late,High,Fair,Moderate,Moderate,Senior,0.5117619334554371,0.3333333333333333,0.350325528476884,0.0,Low
CUST0408,45,107658.0,627.0,0.741533089951249,2,0,44303.0,0.271436043250141,employed,6,Standard,New York,On-time,Missed,On-time,Late,Missed,Missed,Upper Middle,Fair,High,Moderate,Adult,0.4115160972709877,0.3333333333333333,0.4379392529973172,0.0,Low
CUST0409,47,71570.0,341.0,0.0591924849497519,1,0,39582.0,0.368367242141691,Self-employed,8,Gold,Los Angeles,On-time,Late,Late,Late,On-time,Late,Middle,Poor,Low,High,Middle Age,0.5530529551488054,0.1666666666666666,0.3799202348031637,1.0,Low
CUST0410,46,165580.0,734.0,0.29250931985725,1,0,1217.0,0.29445526378862,employed,0,Business,Los Angeles,On-time,Late,Missed,On-time,Missed,On-time,High,Good,Low,Moderate,Middle Age,0.0073499214881024,0.1666666666666666,0.2411350853054069,0.0,Low
CUST0411,63,154487.0,595.0,0.4745737116696,4,0,89616.0,0.4160493537394,Employed,13,Business,Houston,On-time,Missed,Missed,Missed,Late,Missed,High,Fair,Moderate,High,Senior,0.5800876449151061,0.6666666666666666,0.5052315239280076,2.0,Medium
CUST0412,70,130359.0,835.0,0.32456295987566,2,0,47906.0,0.173119409242447,Employed,19,Platinum,New York,Missed,On-time,Late,Late,Late,Missed,Upper Middle,Excellent,Moderate,Low,Senior,0.3674928466772528,0.3333333333333333,0.2145721074310418,0.0,Low
CUST0413,23,58919.0,784.0,0.394542811151955,1,0,45776.0,0.174782555253565,Employed,5,Business,Phoenix,Missed,On-time,Late,Missed,On-time,Late,Middle,Very Good,Moderate,Low,Young Adult,0.7769310409205858,0.1666666666666666,0.2139980082680466,0.0,Low
CUST0414,52,109074.0,401.0,0.397534065115539,0,0,61210.0,0.376580949132621,retired,6,Gold,Chicago,Late,Missed,On-time,On-time,Missed,Missed,Upper Middle,Poor,Moderate,High,Middle Age,0.5611786493573171,0.0,0.3976196626529491,1.0,Low
CUST0415,58,152326.0,474.0,0.44849195598765,4,1,5626.0,0.183518906066139,Unemployed,9,Student,Phoenix,On-time,Missed,Late,Missed,On-time,Late,High,Poor,Moderate,Low,Middle Age,0.0369339443036645,0.6666666666666666,0.4955784730892048,2.0,Medium
CUST0416,54,40934.0,694.0,0.354109060778052,5,0,62561.0,0.360909860644271,Unemployed,6,Student,Los Angeles,Missed,Late,Late,On-time,Missed,Late,Low,Good,Moderate,High,Middle Age,1.528338300679142,0.8333333333333334,0.457997154598005,1.0,Low
CUST0417,41,126888.0,793.0,0.33775735722889,6,0,63412.0,0.337000284621036,Unemployed,1,Student,Phoenix,Late,On-time,On-time,Late,Missed,Late,Upper Middle,Very Good,Moderate,Moderate,Adult,0.4997478090914822,1.0,0.4445985013715724,1.0,Low
